time,seconds_elapsed,z,y,x
1647770437331291100,0.012291015625,-0.3953226753890514,-0.5607733498305082,-2.8467981283843518
1647770437341342200,0.02234228515625,0.289428351765871,-1.7006716987401247,-3.169555918300152
1647770437351393300,0.032393310546875,1.8812901316970585,-2.6804917138963935,-3.0395854303017256
1647770437361443300,0.042443359375,3.7065415653079747,-2.0735443496510384,-2.5388673207223413
1647770437371494100,0.052494140625,5.000505271291733,-1.4075895006418226,-1.6925512283876538
1647770437381545000,0.062544921875,5.148385217729211,-1.2126944127902388,-0.22056451276764272
1647770437391596000,0.072595947265625,4.947723529174923,-1.466437118668854,-0.25257789988294244
1647770437401647000,0.082647216796875,4.849095981684327,-0.9543351530268788,-1.0564220471911132
1647770437411698200,0.0926982421875,4.74211444734633,-0.7442372353464365,-0.5432732028447091
1647770437421749000,0.1027490234375,3.937788361740112,-0.9915475700899958,0.977561714835465
1647770437431800000,0.112800048828125,2.5678905861109493,-1.2944897756844758,1.5377048039384185
1647770437441851100,0.12285107421875,0.8012018161058425,-1.2062263858199118,0.9541311548873782
1647770437451902200,0.132902099609375,-0.47638417105078695,-1.052936104771495,0.04372165282666683
1647770437461953300,0.142953369140625,-0.9744856683909893,-1.2875994316488504,-0.897835413300246
1647770437472004000,0.153004150390625,-1.0637310550302266,-1.6969821965724228,-1.4064853387922047
1647770437482055200,0.16305517578125,-0.4244675213307142,-2.1444199668630954,-1.262053194721043
1647770437492106200,0.173106201171875,0.6044137541145086,-2.3947189620286227,-1.1000463771231472
1647770437502157300,0.1831572265625,1.4228876075387,-2.45836667381376,-0.8192368006207048
1647770437512208100,0.1932080078125,2.060527923950553,-2.664030116178095,-0.22313772425651549
1647770437522259200,0.20325927734375,1.6975275554955005,-2.777219857506454,0.0978230992399156
1647770437532310300,0.213310302734375,1.5455676462680101,-2.9225621021598576,0.09943974065631628
1647770437542361300,0.223361328125,1.6827385671645403,-2.8374942934662104,-0.21247984438091516
1647770437552412200,0.233412109375,0.16779986791610718,-2.2968302502065896,-2.0813075309984383
1647770437562463000,0.243462890625,-1.3659820634901523,-1.5844731309846043,-5.321722846028209
1647770437572514000,0.25351416015625,-1.8629741382837295,-1.0828142334237694,-3.03779650105834
1647770437582565000,0.263565185546875,-1.6652087556928394,-1.161424828802049,-0.7981574799738824
1647770437592616200,0.2736162109375,-0.5884329256504773,-1.347910692487657,-0.0839797211959958
1647770437602667000,0.2836669921875,-0.19548048652410507,-1.6318132665693759,0.5465051705032586
1647770437612718000,0.293718017578125,-1.1645406227350235,-1.5516650863602757,2.2213522537656125
1647770437622769200,0.30376904296875,0.16911796477735042,-1.9911884302645921,2.0162987599931657
1647770437632820200,0.3138203125,1.331735510495305,-1.7063073665395379,1.507336992073059
1647770437642871000,0.32387109375,1.4195686922490596,-0.46560792549252505,1.9918214674711225
1647770437652922000,0.333922119140625,2.1433698732882736,1.129251867210865,2.178765742448717
1647770437662972200,0.34397216796875,2.3843700019717216,2.5520155561089513,2.2471558264553546
1647770437673023200,0.354023193359375,1.0979694247186182,2.4434908839821814,1.4023282191127537
1647770437683074300,0.36407421875,0.7771960866183042,-0.09032967474460601,1.6680816807806491
1647770437693125000,0.374125,1.7441472678512333,-2.4654674457296726,2.295445517849922
1647770437703176200,0.38417626953125,1.6816811670660972,-2.6904472907215355,1.3432833249479532
1647770437713227300,0.394227294921875,0.34215807143449783,-1.4048463394135235,0.5258537198796868
1647770437723278000,0.404278076171875,-0.7611252417832612,0.14967895868346096,1.1077087284445761
1647770437733329200,0.4143291015625,-1.6368769796997307,0.7433810569085181,2.0776512004479764
1647770437743380000,0.4243798828125,-2.1923095530241725,0.8146179086484014,2.266688794443011
1647770437753431000,0.43443115234375,-1.6170114187568425,0.45059901080057024,2.438987435083091
1647770437763482000,0.444482177734375,-0.06611702450811863,-0.38160380050763487,2.0750512470826505
1647770437773533200,0.454533203125,1.9438158537149428,-0.8853541173897683,1.2280907193645834
1647770437783584000,0.464583984375,3.1224101362437007,-0.24281886854320764,0.3634901977986097
1647770437793635000,0.474635009765625,2.2385767986804246,0.610321516853571,-0.7043821948200464
1647770437803686100,0.48468603515625,-0.7522030996590853,0.12862141147702932,-1.9354832019165158
1647770437813737200,0.4947373046875,-1.7984879298478365,-1.2154453189335763,-1.1872937218129633
1647770437823788300,0.504788330078125,-0.8280185113608837,-0.8539142923787235,0.6143786832898854
1647770437833839000,0.514839111328125,0.29781916349232196,-0.06521306140571832,1.1386577011987566
1647770437843890200,0.52489013671875,0.4209557138174772,0.1943539667122066,0.8456912384346127
1647770437853941200,0.534941162109375,0.012224690800905227,0.6187229961045086,0.24094839849621055
1647770437863992300,0.544992431640625,0.11860533663630485,1.7295670999653636,-0.004866144731640816
1647770437874043100,0.555043212890625,-0.8460165248662233,1.4065195333227514,0.22894933314472435
1647770437884094200,0.56509423828125,-2.9661563292145727,1.1354165273204446,-0.5600663706049323
1647770437894145300,0.575145263671875,-3.638928749284148,0.5522695792488753,-0.9999810519143938
1647770437904196400,0.5851962890625,-0.09753507607877254,-3.0504101911768315,-1.0018781177073717
1647770437914247200,0.5952470703125,4.467931595507264,-4.667200076137483,-0.3925906200766563
1647770437924298000,0.605298095703125,5.341958993849158,-2.5298630532726643,-0.01109656355381012
1647770437934349000,0.61534912109375,3.8494828862994908,-2.4294211498364806,2.043600754547119
1647770437944400100,0.625400146484375,2.7344857544124124,-2.2948571965679525,3.141380794173479
1647770437954450200,0.6354501953125,1.3709107520639896,-1.5617331836491821,2.585838330733776
1647770437964501200,0.645501220703125,-0.16658581595122812,-0.4881155253767967,1.3206103053689002
1647770437974551300,0.65555126953125,-1.1119628787577152,0.575754865058884,-0.06225859551429748
1647770437984602000,0.66560205078125,-1.496868789550662,0.8257128647670149,-0.025573417195677756
1647770437994653200,0.675653076171875,-1.8101678462475537,0.1300821316793561,1.1243389607280492
1647770438004704300,0.685704345703125,-2.455104749408364,-0.6699676648471504,1.7165464364811778
1647770438014755300,0.69575537109375,-3.7855800307095047,-1.1020127087600529,2.5001015367373824
1647770438024806100,0.70580615234375,-4.817435353529453,-0.6731964907005429,2.375259936060011
1647770438034857200,0.715857177734375,-4.969784554335475,0.05957315582260489,-0.1552501829445362
1647770438044908300,0.725908203125,-5.854336269301176,0.5275019254781306,-1.9763798604503273
1647770438054959400,0.73595947265625,-5.86449175261259,0.7883477413602172,-2.9502345374614
1647770438065010400,0.746010498046875,-4.801791794195771,0.31262641813233494,-3.7087908055394885
1647770438075061200,0.756061279296875,-3.5342923167675733,-0.08712386444061994,-4.209553631043434
1647770438085112300,0.7661123046875,-3.0704052237182853,0.10804331835061311,-4.504882731285691
1647770438095163400,0.776163330078125,-1.0790285774052142,-0.5197741077050566,-4.916469143733382
1647770438105214500,0.78621435546875,0.6200006148248911,-0.7333218735784292,-4.314903180265427
1647770438115265300,0.796265380859375,0.9701385790973901,-1.6142930997088552,-5.330124763670564
1647770438125316400,0.80631640625,1.3535773399472235,-3.0944501161724327,-6.579637333509326
1647770438135367400,0.816367431640625,0.9353016589939593,-2.820502242133021,-6.555986993330717
1647770438145418500,0.82641845703125,2.2231442517489195,-2.913966123250127,-7.203862872552872
1647770438155469000,0.836468994140625,2.394740004816651,-3.028340398187935,-7.768866991820931
1647770438165520100,0.84652001953125,3.1412516148358582,-3.2018542598366735,-7.146435350456834
1647770438175571200,0.8565712890625,4.434978004932403,-3.6833638110771774,-6.838322171965241
1647770438185622300,0.866622314453125,5.111261063471436,-3.552140692669153,-6.838497528532147
1647770438195673300,0.87667333984375,5.131952553844451,-2.8245696377024054,-6.98125764773786
1647770438205724200,0.88672412109375,2.302351643976569,-3.554337910452485,-7.928806209364533
1647770438215775200,0.896775146484375,0.6634598173230886,-3.410862920975685,-8.607346691441535
1647770438225826300,0.906826416015625,-1.2682938426762818,-3.292973331393301,-8.138190718078613
1647770438235877400,0.91687744140625,-2.2239105599462983,-3.35959421377033,-6.050203124794364
1647770438245928200,0.92692822265625,-2.9498078364819285,-3.6356469511345026,-2.757918652448058
1647770438255978200,0.936978271484375,-3.9056443339824676,-3.796547707186639,0.2694166603505611
1647770438266029300,0.947029296875,-5.049285961073637,-3.738941613653302,1.5512684882581234
1647770438276080400,0.957080322265625,-6.381102720111608,-3.7382375570371744,-0.17966741584241389
1647770438286131500,0.96713134765625,-7.134256836885213,-3.752414258688688,-2.663589971195161
1647770438296182300,0.977182373046875,-8.305145367342233,-3.1083243277460335,-3.408803650358319
1647770438306233300,0.9872333984375,-9.93661961121559,-2.5601240437626838,-3.505472464996576
1647770438316284200,0.9972841796875,-10.76487193133235,-2.643938637524843,-3.2744130078300833
1647770438326335200,1.007335205078125,-10.90121867636442,-2.9152415500134228,-2.415465689720213
1647770438336386300,1.01738623046875,-11.564970170110463,-3.213172357186675,-1.1869599598139524
1647770438346437000,1.02743701171875,-13.486909707581995,-3.4451389923259614,0.4565779390797019
1647770438356488200,1.03748828125,-16.505331646084784,-3.3249458019763227,2.2464695977568625
1647770438366539300,1.047539306640625,-18.92087653852105,-2.7080916684836147,4.532414296811819
1647770438376590300,1.05759033203125,-18.88241733626723,-1.3420090672284364,5.9704936282634735
1647770438386641200,1.06764111328125,-15.185919610589742,-0.30141280407011506,5.229221087941527
1647770438396692200,1.077692138671875,-10.321620799076557,0.5113599151030183,3.893942205750942
1647770438406743300,1.087743408203125,-5.94136865606606,0.9041694386273622,3.120644295614958
1647770438416794400,1.09779443359375,-2.6242431724518536,0.9509943181663751,2.7451442188099024
1647770438426845400,1.107845458984375,-0.4843026890903711,1.1376298194557428,2.4393770189225674
1647770438436896300,1.117896240234375,0.9028466655910015,1.5116636231005192,1.8490724541813135
1647770438446947300,1.127947265625,1.9397300457060336,2.16103880096972,1.0726046818375587
1647770438456998400,1.137998291015625,2.8705267944961785,3.19372940557003,0.3418541200518608
1647770438467049500,1.148049560546875,3.4507483566403385,4.214285335740446,-0.28590397703200576
1647770438477100300,1.158100341796875,3.869331496107578,4.999188343474269,-0.7103916643679141
1647770438487151400,1.1681513671875,4.130207707127928,5.617802472376823,-1.111371927127242
