time,seconds_elapsed,z,y,x
1647770386051320000,0.009320068359375,-0.04908873281776905,-0.3583127951607108,-0.5756421253994107
1647770386061371100,0.01937109375,0.05565583624839782,-0.6687105774581432,-0.5537359985396265
1647770386071422200,0.029422119140625,0.741572984573245,-0.5984530921444297,-0.25915406340286135
1647770386081473000,0.03947314453125,1.0247054510653018,-0.5695061068624258,-0.14145152082517742
1647770386091524000,0.049524169921875,1.3855769907981157,-0.47338528149574993,-0.2831274980559945
1647770386101575200,0.0595751953125,0.49084407355785364,-0.25573621778339145,-0.27702158239632846
1647770386111626200,0.069626220703125,-0.8535007431417703,-0.08176379871219396,0.0906529153496027
1647770386121677000,0.079677001953125,-0.47326983842253684,-0.20795243008434772,0.1524957696698606
1647770386131727000,0.08972705078125,-0.5080471372932195,-1.2347697587370872,0.18937573990821838
1647770386141778000,0.09977783203125,-0.7801596125990152,-1.9114754266023635,0.6904676512360572
1647770386151829000,0.1098291015625,-0.7634393639445305,-1.7215321159392594,0.9217077256664633
1647770386161880000,0.119880126953125,-0.6671522421002387,-1.2093787123709916,1.0059987047687173
1647770386171931100,0.12993115234375,-0.611701573035121,-0.6714546154692769,0.753829824078083
1647770386181982000,0.13998193359375,-0.45583588854074475,-0.2722700039550662,0.1885672000043094
1647770386192033000,0.150032958984375,-0.06168927119374275,-0.26563918763846156,-0.21196108120381832
1647770386202084000,0.160083984375,0.23492460816204547,-0.5492559305161238,-0.3490767647817731
1647770386212134100,0.170134033203125,0.38781916789114473,-0.794772367580235,-0.30137890180051324
1647770386222185200,0.180185302734375,0.33337270743250846,-0.8033762375354766,-0.2172435516513884
1647770386232236000,0.190236083984375,0.16672785477042198,-0.6694295393824576,-0.23570143775343894
1647770386242287000,0.200287109375,0.051342649224400516,-0.47387043466418977,-0.2650599264457822
1647770386252338200,0.210338134765625,0.0959942763775587,-0.279734056225419,-0.28813217447549105
1647770386262389200,0.22038916015625,0.3226905698984861,-0.27510844225138426,-0.17493731858059763
1647770386272440300,0.2304404296875,0.5865303068995475,-0.3620677637800574,-0.03173910021856427
1647770386282491100,0.2404912109375,0.8401356501340865,-0.418650944006443,-0.06672872666567564
1647770386292541000,0.250541015625,0.9649404259324074,-0.40355420490056276,0.02307502450868487
1647770386302592000,0.260592041015625,0.9181792592793703,-0.36515783874988555,0.013012041786313057
1647770386312643000,0.27064306640625,0.8394827391833066,-0.2208586734086275,-0.08477817809730767
1647770386322694100,0.280694091796875,0.6723340286523103,-0.01928337714076042,-0.29824089603573084
1647770386332745000,0.290744873046875,0.3645534431159496,0.08830313735306262,-0.5257381306760013
1647770386342796000,0.300796142578125,0.07113923658430577,0.15396774191856383,-0.6160255737140774
1647770386352847000,0.31084716796875,-0.11177402931153774,0.09096651134341954,-0.4672526239596307
1647770386362898200,0.320898193359375,-0.060545361855626104,-0.057797232191264626,-0.14408786067813634
1647770386372948200,0.3309482421875,0.08874035972654819,-0.18305179758369922,0.08973024754673242
1647770386382999300,0.340999267578125,0.07179390110075473,-0.2645855869323015,0.29465836137384177
1647770386393050000,0.351050048828125,0.2946580691128969,-0.4265516341283917,0.36996231642216443
1647770386403101200,0.36110107421875,0.8081997121691703,-0.605341682614386,0.29964725570231676
1647770386413152000,0.371152099609375,1.1737053414434193,-0.827978763872385,0.17452449999600647
1647770386423203000,0.381203125,1.288127839437127,-1.0636959837168454,0.20989976475983857
1647770386433254000,0.39125390625,1.1239566834121941,-1.0869038408249616,0.3191473443336785
1647770386443305000,0.401304931640625,0.8952081335365771,-0.8850304383933544,0.3078263243742287
1647770386453356000,0.41135595703125,0.48660570533573627,-0.6383607396408915,0.19552344888299703
1647770386463406000,0.421406005859375,-0.24599603727459907,-0.46874943838864563,0.09098886930570006
1647770386473457200,0.43145703125,-0.6827279968947172,-0.36029520114958286,0.18484598752409218
1647770386483508200,0.44150830078125,-0.8797416843354702,-0.42642157800793645,0.5243789711520076
1647770386493559000,0.45155908203125,-0.8170294998347759,-0.5496379155710339,0.8913874062046409
1647770386503610000,0.461610107421875,-0.5980535714328289,-0.6973842987567186,1.189741407226026
1647770386513661200,0.4716611328125,-0.21132745947539805,-0.9874000950217247,1.1025070681482554
1647770386523712300,0.481712158203125,0.2847936777025461,-1.1172016561940312,0.8035279209658504
1647770386533763000,0.49176318359375,0.39896716937124727,-1.2882923823490737,0.6160802265107631
1647770386543812900,0.501812744140625,0.5093529591947794,-1.5323808324366808,0.48362639726400375
1647770386553864000,0.511864013671875,0.8121861514568328,-1.5528860064573584,0.36167262698262925
1647770386563915000,0.5219150390625,1.122998652034998,-1.5480300908587872,0.1558712374523282
1647770386573966000,0.531966064453125,1.2090139707118273,-1.631278575170785,-0.0663949646666646
1647770386584017200,0.54201708984375,1.322192606124282,-1.6725635023698209,-0.16725304768830537
1647770386594068000,0.55206787109375,1.33193132532835,-1.70835918450281,-0.19280512983500955
1647770386604119000,0.562119140625,1.1415747576892374,-1.6930065709397195,-0.278562966619432
1647770386614170000,0.572170166015625,0.8471271164566277,-1.517283216547966,-0.470468225005269
1647770386624220200,0.58222021484375,0.6425111373186111,-1.2725970928281545,-0.5511202630832791
1647770386634271200,0.592271240234375,0.515455952244997,-1.1410074791952967,-0.523771945169568
1647770386644322000,0.602322021484375,0.5579442638844251,-1.2301073198840022,-0.5189648371487856
1647770386654373000,0.612373046875,0.6481570342510938,-1.345017893655598,-0.5771861399710178
1647770386664424200,0.622424072265625,0.7047410912603139,-1.391572139559686,-0.6378516210749745
1647770386674475300,0.632475341796875,0.5048036253273487,-1.3495365401238202,-0.6734098411902785
1647770386684526000,0.642526123046875,0.0966699836820364,-1.2199442377880214,-0.7279296591460704
1647770386694577000,0.652576904296875,-0.17701894716024397,-1.0587915528014302,-0.7639452676400542
1647770386704628000,0.6626279296875,-0.2377367429733276,-1.0344196203500031,-0.6316308468639851
1647770386714678000,0.672677978515625,-0.11246259609758853,-1.079543833450973,-0.6244678233668208
1647770386724729000,0.68272900390625,-0.015639467680454253,-1.1106155558019877,-0.68064329957515
1647770386734780200,0.6927802734375,0.09873977569341659,-1.1441954615816474,-0.772757811909914
1647770386744831000,0.7028310546875,0.40752573888003824,-1.1654057151317596,-0.6787962104037404
1647770386754882000,0.712882080078125,0.6103554191231727,-1.2092156307637691,-0.4430307675033808
1647770386764933000,0.72293310546875,0.5469307024389505,-1.3213628773018717,-0.2380208206117153
1647770386774984200,0.732984130859375,0.3235977478712797,-1.343610364945233,-0.09204933814406395
1647770386785035000,0.743034912109375,0.0532429298877716,-1.2113017893880604,-0.22885142572820186
1647770386795085300,0.753085205078125,0.002203647524118423,-0.9690917003929614,-0.4944499890953302
1647770386805136100,0.76313623046875,-0.027993922340869903,-0.8610776081368327,-0.6165238786250352
1647770386815187000,0.77318701171875,-0.16506781260371206,-1.0407108294487,-0.42730186797380443
1647770386825238000,0.783238037109375,-0.8263099538773298,-1.4840522703364492,0.618367168404162
1647770386835289000,0.7932890625,-0.8328022385060787,-1.8324702789485454,0.9139062581352889
1647770386845340000,0.80333984375,-0.13299626556038854,-1.7976134851008652,0.6437605528578162
1647770386855391000,0.813390869140625,-0.2695779883921146,-1.7465347475096582,-0.3874173090919852
1647770386865442000,0.823442138671875,-0.2835813793033361,-1.3898834558203816,-0.9867078749738633
1647770386875493000,0.8334931640625,-0.014206220006942749,-0.9176178260043263,-0.9938564315542578
1647770386885543200,0.843543212890625,-0.013563830450177191,-0.7411550514221191,-0.8887094191670417
1647770386895594200,0.85359423828125,-0.06550853722095488,-0.8200421256542205,-0.6622903351522982
1647770386905645000,0.86364501953125,-0.027951252242922782,-1.0748916237309574,-0.3930746042013168
1647770386915696000,0.873696044921875,-0.1672626922994852,-1.2828189193740487,-0.5692490633614361
1647770386925747000,0.883746826171875,-0.1421007785141468,-1.1564631147414446,-0.8302066690549254
1647770386935798000,0.893798095703125,-0.32959085080623624,-0.9856047360375523,-0.68207464755252
1647770386945848800,0.903848876953125,-1.030913658055663,-1.0660998299881814,-0.5007379833236336
1647770386955900000,0.91389990234375,-1.9060627539038657,-0.9640957918018102,-0.3658329615324735
1647770386965950000,0.923949951171875,-2.6658623000413177,-0.7205307810664177,-0.3206643247678876
1647770386976001000,0.9340009765625,-3.273922301703691,-0.42140842602103945,-0.3700182843931019
1647770386986052000,0.944052001953125,-3.647140697312355,-0.17208309819325804,-0.41380481914952394
1647770386996103200,0.954103271484375,-3.691811029165983,0.026215076100081204,-0.5051560920268297
1647770387006154000,0.964154052734375,-3.2922534926861524,0.23765330247357486,-0.778261377762258
1647770387016205000,0.974205078125,-2.6350691023707387,0.33024960697591305,-1.031252534621209
1647770387026256100,0.984256103515625,-2.0189520509809253,0.3526946630179882,-1.269617784756422
1647770387036307200,0.99430712890625,-1.5474714340627194,0.4063762765839696,-1.5091307436220347
1647770387046358000,1.00435791015625,-1.1620546511381864,0.4424208189114928,-1.7285101382583379
1647770387056407800,1.01440771484375,-0.8538169694840908,0.42970454520136114,-1.7489421009123325
1647770387066459000,1.024458984375,-0.5448030427604913,0.3232642781332135,-1.523338571064174
1647770387076510000,1.034510009765625,-0.335130364754796,0.18456366345137357,-1.2009981297776102
1647770387086561000,1.04456103515625,-0.19330840318202971,0.23871727844327686,-1.0772487082511186
1647770387096612000,1.054612060546875,-0.23299802401363848,0.3195645468324423,-0.8417278877615928
1647770387106663000,1.064662841796875,-0.3352519453078508,0.25684154867678877,-0.3774102943405509
1647770387116714000,1.0747138671875,-0.30205811623632906,0.1502402458280325,0.14246142852008342
1647770387126765000,1.08476513671875,-0.21400749233961103,-0.07632336122393607,0.7603576184116303
1647770387136815000,1.094815185546875,-0.13627309527397155,-0.2968275221064687,1.2377933443419635
1647770387146866200,1.1048662109375,-0.07899053460657596,-0.47804158286899323,1.5057783644542098
1647770387156917000,1.1149169921875,0.04681552718877792,-0.6226873696908355,1.5075781073525547
1647770387166968000,1.124968017578125,0.1246773500263691,-0.38993104547858237,1.0809458092033863
