time,seconds_elapsed,z,y,x
1647770405062604500,0.0116044921875,-1.8874387174546718,0.950703518526256,-0.6311755043119192
1647770405072655600,0.021655517578125,-1.4895827241957187,1.1260273522064088,-0.7551258552379906
1647770405082706700,0.031706787109375,-0.7751070053845643,0.9363874084040522,-0.5545896927595139
1647770405092757800,0.0417578125,0.06713935329318046,0.7973179604098201,-0.4469828661300242
1647770405102808800,0.051808837890625,0.7400882989734411,0.5815384899616242,-0.5702333982236683
1647770405112859600,0.061859619140625,1.1771201183229685,0.32420302028805015,-0.5865791144773363
1647770405122909700,0.07190966796875,1.3835346713155507,0.034523324109613895,-0.6227801625408231
1647770405132960800,0.081960693359375,1.5013625938385724,-0.3755918467417359,-0.5236563559658826
1647770405143011800,0.09201171875,1.4337497778147459,-0.6694385994717479,-0.3711125093705952
1647770405153063000,0.10206298828125,1.2498019081741572,-0.8673954129815101,-0.20867694496661424
1647770405163113700,0.11211376953125,0.9742150347560644,-0.9765978382393717,-0.1836342736467719
1647770405173164800,0.122164794921875,0.6872820069372654,-1.0113520484954117,-0.18616160016730426
1647770405183215900,0.1322158203125,0.5628396347105503,-0.9042676383048296,-0.161627024500072
1647770405193267000,0.142266845703125,0.6698124012202024,-0.7466074716091156,-0.12505232081860304
1647770405203317800,0.15231787109375,0.8010124310135841,-0.6338181277751922,-0.21099866591244934
1647770405213368600,0.16236865234375,0.992535704344511,-0.567588290542364,-0.28531244087964297
1647770405223418600,0.172418701171875,1.2057722123116255,-0.7462763399586081,-0.2558504918128252
1647770405233469700,0.1824697265625,1.133916351890564,-0.45229894658625125,-0.34911519709601996
1647770405243520800,0.192520751953125,1.4639900177776812,-0.45395781970918175,-0.2652060569182038
1647770405253571800,0.20257177734375,1.3269745797038077,-0.544678831858933,-0.01420095930993557
1647770405263622700,0.21262255859375,0.9254366830617189,-0.6180412974506616,0.25164456455558537
1647770405273673700,0.222673828125,0.4018254814118147,-0.6574021247193217,0.47580476372763514
1647770405283724800,0.232724853515625,-0.022591771036386488,-0.6925143546327949,0.4665909451805055
1647770405293776000,0.24277587890625,-0.3351613444149494,-0.6313932387158274,0.39306554411202665
1647770405303826700,0.25282666015625,-0.5172650474935769,-0.5460568422138691,0.2789776849001646
1647770405313877000,0.262876953125,-0.669214435327053,-0.6010702889055013,0.26847835658714175
1647770405323927600,0.272927490234375,-0.8482873924076557,-0.7681491490706801,0.4385571292206645
1647770405333978600,0.282978515625,-0.9970137265413999,-0.8276564000502228,0.7158068212844431
1647770405344029700,0.29302978515625,-1.048989412972331,-0.8300216678768396,0.8151363795645534
1647770405354080800,0.303080810546875,-0.991468951895833,-0.9505380988314748,0.7473812324605882
1647770405364131600,0.313131591796875,-0.698284462466836,-1.0979413676679133,0.63432125499174
1647770405374182700,0.3231826171875,-0.287002001401782,-1.1937599952176212,0.5779745138697325
1647770405384233700,0.333233642578125,0.07669394810199737,-1.2045733579158782,0.6371355817601084
1647770405394284800,0.343284912109375,0.2888888380616903,-1.1296551873147487,0.6903647753834724
1647770405404335600,0.353335693359375,0.30557576896846295,-1.1299988861858845,0.7463597804583608
1647770405414386000,0.363385986328125,0.18529577711820602,-1.2926438555568456,0.8147402198538184
